label,https://w3id.org/semanticarts/ns/ontology/gist/isRecordedAt,https://www.michaeldebellis.com/climate_obstruction/reporter_info,https://www.michaeldebellis.com/climate_obstruction/status,https://www.michaeldebellis.com/climate_obstruction/case_categories,https://www.michaeldebellis.com/climate_obstruction/jurisdictions,https://www.michaeldebellis.com/climate_obstruction/principal_laws,https://www.michaeldebellis.com/climate_obstruction/summary,https://www.michaeldebellis.com/climate_obstruction/at_issue,https://www.michaeldebellis.com/climate_obstruction/case_documents,https://www.michaeldebellis.com/climate_obstruction/url
"Luca Salis, et al. v. State of Sachsen-Anhalt",2021,,Decided,"Suits against governments, Human Rights, Youth/Children, Suits against governments, GHG emissions reduction and trading, Other","Germany, Federal Constitutional Court","Germany, Constitution, Germany, Federal Climate Protection Act of 2019 (KSG)","On September 9, 2021, the youth plaintiffs Henrike Cremer, Jan Luca Samuel Salis, and Friedrich Hirschmann, supported by environmental organization Deutsche Umwelthilfe (DUH; Environmental Action Germany), brought a constitutional claim against the state of Saxony-Anhalt, for its failure to adopt a climate protection law. An initiative from 2013 was unsuccessful. Plaintiffs invoked the state’s duty to protect their fundamental rights, to request that the state legally stipulate a GHG emissions reduction pathway towards achieving climate neutrality by 2045, to comply with the Federal Climate Protection Act and the overarching 1.5°C temperature target, as informed by the Paris Agreement. This case is part of a series of eleven separate constitutional complaints supported by DUH against ten federal states, following the Constitutional Court’s Neubauer decision in 2021.",The lack of a climate protection law in the State of Saxony-Anhalt.,"https://climatecasechart.com/wp-content/uploads/non-us-case-documents/2021/20210909_14616_petition.pdf, https://climatecasechart.com/wp-content/uploads/non-us-case-documents/2022/20220118_14616_order.pdf",https://climatecasechart.com/non-us-case/luca-salis-et-al-v-state-of-sachsen-anhalt
"Fliegenschnee et al. v. Federal Ministry for Digitalisation and Business Location, Austria",2021,,Decided,"Suits against governments, GHG emissions reduction and trading, EU ETS, Suits against governments, Human Rights, Right to a healthy environment","Austria, Vienna, Administrative Court of Vienna","European Union, Primary Law, Charter of Fundamental Rights of the EU, Austria, Trade Regulation Act 1994, European Union, Effort Sharing Regulation 2018/842, Austria, Constitution","On August 12, 2021, three natural persons, an Austrian municipality, and the NGO Global 2000 applied to the Minister for Digitalization and Business Location. They demanded issuing an ordinance that establishes a gradual ban on the sale of fossil fuels in Austria. The sale of solid fossil fuels should be banned from 1 January 2025, the sale of fossil heating oil from 1 January 2030, the sale of fossil fuels from 1 January 2035, and the sale of fossil fuels for aviation from 1 January 2040. In support of their claim, the applicants argued that they were directly affected by the climate crisis, which mainly results from burning fossil fuels - a practice that needs to be halted to protect life, health, and the environment.
One of the applicants asserted that climate change-induced heat waves posed a significant health risk due to pre-existing conditions; another applicant brought forward that she would severely suffer from the impacts of climate change due to her young age. The applicant municipality, in turn, stated that due to its location in the Alpine region, it was exposed to a significant risk of landslides during heavy rainfall events, which endangered the lives and health of its citizens. The fourth applicant, a farmer, argued that climate change-induced drought and resulting crop failures endangered her livelihood and caused ecological harm.",Whether individuals can demand the phasing out of fossil fuels based on Austrian laws and EU Effort Sharing Regulation Act.,"https://climatecasechart.com/wp-content/uploads/non-us-case-documents/2022/20220425_17775_decision.pdf, https://climatecasechart.com/wp-content/uploads/non-us-case-documents/2021/20211105_17775_application.pdf, https://climatecasechart.com/wp-content/uploads/non-us-case-documents/2023/20230627_17775_decision.pdf",https://climatecasechart.com/non-us-case/fliegenschnee-et-al-v-federal-ministry-for-digitalisation-and-business-location-austria
Ali v. Federation of Pakistan,2016,Constitutional Petition No. ___ / I of 2016,Pending,"Suits against governments, Human Rights, Youth/Children, Suits against governments, Public Trust","Pakistan, Punjab, Lahore High Court",,"Rabab Ali, a 7-year-old girl who lives in Karachi, is the named petitioner in a challenge to various actions and inactions on the part of Pakistan’s federal government and on the part of the Province of Sindh (where Karachi is located). The Petition, filed directly with the country’s Supreme Court, alleges violations of constitutionally protected fundamental rights, of the Public Trust Doctrine as it relates to Pakistan’s atmosphere and climate, and of rights relating to the environmental degradation expected to result from burning coal to generate electricity. In support of these allegations, it highlights that Pakistan’s government has acknowledged the reality and consequences of climate change with the National Climate Change Policy of 2012 and the Framework for Implementation of Climate Change Policy of 2013.",Injunction against development of Thar Coalfield,https://climatecasechart.com/wp-content/uploads/non-us-case-documents/2016/20160401_Constitutional-Petition-No.-___-I-of-2016_petition.pdf,https://climatecasechart.com/non-us-case/ali-v-federation-of-pakistan-2
Soubeste and Others v. Austria and 11 Other States,2022,No. 31925/22,Pending,"Suits against governments, Human Rights, Youth/Children, Suits against governments, Human Rights, Other, Suits against governments, Energy and power","International Courts & Tribunals, European Court of Human Rights","International Law, Energy Charter Treaty","Five young European citizens allege that their right to life, right to be free of inhuman or degrading treatment, right to respect for their private and family life and right not to be subjected to discrimination have been adversely affected by extreme meteorological events which are directly linked to climate change and the consequences of which they have personally experienced. They contend, in particular, that the climate change that affects them is driven, to a large extent, by fossil energy industry and that the 1994 Energy Charter Treaty (ECT), ratified by all twelve Respondent States, protects investors in that sector from regulatory changes and gives them access to exorbitant remedies through investor-State dispute settlement mechanisms, thereby inhibiting the Respondent States from taking immediate measures against climate change and making it impossible for them to attain goals enshrined in Article 2 of the 2015 Paris Agreement.",Whether rights of young citizens have been affected by climate change due to the Energy Charter Treaty.,No case documents are available.,https://climatecasechart.com/non-us-case/soubeste-and-others-v-austria-and-11-other-states
Müllner v. Austria,2021,,Pending,"Suits against governments, Human Rights, Other","International Courts & Tribunals, European Court of Human Rights","International Law, European Convention on Human Rights","After having exhausted all national remedies available, with the final decision from the Austrian Supreme Court communicated to the parties on October 12, 2020, on March 25, 2021, an Austrian citizen with a temperature-dependent form of multiple sclerosis (MS) filed a case against the Austrian government for violations of his human rights for failing to set effective climate measures to reduce GHG emission and ultimately contrast the effect of climate change. In the filing, the petitioner alleges facts, including that most MS patients suffer from Uhthoff’s syndrome, which is a temperature-dependent sensitivity. The sensitivity causes patients like the petitioner to lose more muscular control as temperatures go up.",Whether Austria has violated the fundamental rights of an MS patient through their inaction on climate change.,https://climatecasechart.com/wp-content/uploads/non-us-case-documents/2021/20210325_13412_complaint.pdf,https://climatecasechart.com/non-us-case/mex-m-v-austria
"Asociación Civil por la Justicia Ambiental v. Province of Entre Ríos, et al. (Delta del Paraná case)",2020,,Pending,"Suits against governments, GHG emissions reduction and trading, Other, Suits against governments, Protecting biodiveristy and ecosystems","Argentina, Supreme Court","International Law, UNFCCC, Paris Agreement, Argentina, Law No. 27520/2019 (Minimum Budgets for Adaptation and Mitigation), Argentina, Environmental Law to Control Burning Activities No. 23.919., Argentina, Law No. 26562, Argentina, Law No. 26.815, Argentina, General Environmental Law No. 25.675, Argentina, Constitution, International Law, Escazú Agreement, International Law, UN Convention on the Rights of the Child","In late Fall 2020, the uncontrolled burning of pastures in a Ramsar’s wetland ecosystem (Delta del Paraná) created a serious environmental conflict between different provinces of Argentina. This conflict gave place to several lawsuits seeking protection for the ecosystem, including injunctions and damages for environmental and health consequences of the fires. One of these claims introduced climate concerns.",Whether different governmental entities are responsible for the burning of a wetland ecosystem and must take immediate action to protect the environment and citizens’ health.,https://climatecasechart.com/wp-content/uploads/non-us-case-documents/2020/20200702_11820_complaint.pdf,https://climatecasechart.com/non-us-case/asociacion-civil-por-la-justicia-ambiental-v-province-of-entre-rios-et-al
De Conto v. Italy and 32 other States,2021,Complaint no. 14620/21,Pending,"Suits against governments, Human Rights, Other","International Courts & Tribunals, European Court of Human Rights","International Law, European Convention on Human Rights","On March 3, 2021, Italian youth filed a complaint with the European Court of Human Rights against 33 countries. The applicant, a 20-year-old woman living in a small town in northern Italy, near the Dolomites mountains, claims she has suffered from psychological disorders from an early age. She submits that global warming showed its effects in her living area in October 2018 through ""Storm Vaia,"" an unusually severe wind and rainstorm that felled around 20 million trees. The applicant also refers to forest fires and heat waves as climate impacts which affect her. She maintains that the distress linked to global warming has worsened her psychological state. Relying on Articles 2, 8, 13 and 14, she complains that the 33 States parties to the Convention which are also parties to the 2015 Paris Agreement (including Turkey, Switzerland, Portugal, Austria, Norway and France) have not taken sufficient measures to implement the latter. She complains about a violation (i) of the positive obligations of States under Articles 2 and 8 to protect the environment;  (ii) of Article 14, since the harmful effects of global warming would hit the younger generations harder; (iii) of article 13, alleging that the domestic remedies would not be effective since she would be forced to lodge a complaint in the courts of 33 States, a burden which it would be impossible for her to bear because of her young age and limited financial resources.",Youth filed human rights complaint against 33 governments.,No case documents are available.,https://climatecasechart.com/non-us-case/de-conto-v-italy-and-32-other-states
ClientEarth v Poland (on behalf of M.S.),2021,,Pending,"Suits against governments, Human Rights, Other, Suits against governments, GHG emissions reduction and trading, Other","Poland, District Court","Poland, Civil Code, International Law, European Convention on Human Rights","ClientEarth, on behalf of a private citizen, brought an action against the Polish government alleging human rights violations for their failure to protect the citizen from the worsening effects of climate change. The case names the State Treasury as the defendant, represented by Minister for Climate and Environment, Minister for State Assets, Minister for Development, Labour and Technology, Minister for Infrastructure, Minister for Agriculture and Rural Development, and the Minister for Funds and Regional Policy. The plaintiff asks the court to determine the defendant's liability resulting from the public authorities’ allowing the emission of greenhouse gases (GHG) from the territory of Poland in excess of the ‘fair share.’ The plaintiff alleges this resulted in violations of the right to enjoy the value of the natural environment, including the right to live in stable and safe climatic conditions, health, respect for the place of residence, the right to privacy and respect for family life.",Whether the Polish government’s failure to protect plaintiff from the worsening effects of climate change violates personal and human rights,No case documents are available.,https://climatecasechart.com/non-us-case/clientearth-v-poland-on-behalf-of-ms
"Decision T-218/17 of April 19, 2017",2015,T-218/17,Decided,"Suits against governments, Failure to adapt","Colombia, Constitutional Court","Colombia, Law 142 of 1994, Colombia, Constitution, International Law, International Covenant on Civil and Political Rights","Inhabitants of San Anterito, a small Colombian town, filed a “tutela” (amparo mechanism) against municipal and state authorities and water service providers for failing to provide adequate water supply infrastructure. Plaintiffs alleged violation of their fundamental rights to life, water, dignity, and human and environmental health. Specifically, plaintiffs argued that, due to climate change and population increase, natural water reservoirs had dried out and that the government had the obligation to provide basic services, including water.",Whether the lack of access to drinking water as a result of a decrease in natural water reservoirs due to climate change and the lack of adequate infrastructure by the Colombian government violated human rights.,https://climatecasechart.com/wp-content/uploads/non-us-case-documents/2017/20170419_T-21817_judgment.pdf,https://climatecasechart.com/non-us-case/decision-t-218-17-of-april-19-2017
Rights of Indigenous People in Addressing Climate-Forced Displacement,2020,USA 16/2020,Pending,,"United Nations, UN Special Procedures, United Nations Special Rapporteurs","International Law, International Human Rights Law","Five U.S. Indian tribes submitted a complaint to the United Nations alleging that the U.S. government has violated their human rights in failing to address climate displacement. The complaint calls on several Special Rapporteurs to intervene and investigate, and to recommend that the U.S. government and the states of Alaska and Louisiana take steps to address displacement caused by climate change.
The Alaska Institute for Justice submitted the complaint on behalf of five tribes located in Louisiana and Alaska: Point-au-Chien Indian Tribe, Grand Caillou/Dulac Band of Biloxi-Citimacha-Cochtow Tribe, the Atakapa-Ishak Chawasha Tribe of the Grand Bayou Indian Village, and the Native Village of Kivalina. The complaint is directed to the Special Rapporteurs on the Human Rights of Internally Displaced Persons, and the Rights of Indigenous Peoples, among others. The complainants assert that they are being forcibly displaced from their ancestral lands as a result of climate change, and that the U.S. government has failed to protect them despite knowing for decades that climate change threatens coastal communities. They further contend that the U.S. government's inaction has gone beyond basic negligence where the government has failed to engage, consult, acknowledge and promote the self-determination of the tribes as they develop adaptation strategies, including resettlement. The complaint also alleges that by failing to federally recognize the named Louisiana tribes, the U.S. government is further hamstringing efforts to mitigate and adapt to the effects of climate change.
The complaint asks the Special Rapporteurs to recommend that the U.S. government recognize the self-determination and inherent sovereignty of all the tribes; grant federal recognition to those that have not yet received it; and take certain steps to protect the tribes' land and cultural heritage, among other things. The complaint further asks the Special Rapporteurs to recommend that the Louisiana state government allocate funding to the named Louisiana tribes to respond to the humanitarian crisis caused by climate change; require the oil and gas industry to give advanced notice of their intent to conduct operations that may pose a risk to tribal cultural heritage, land, and waters; and hold oil and gas corporations responsible for damages caused to the Louisiana coast, among other things. The complaint also seeks a recommendation that the Alaska state government allocate funding to implement the tribal-led relocation process for Kivalina, and that all three governments develop relocation institutional frameworks.
The complainants' claims arise out of the Guiding Principles on Internal Displacement, the Pinheiro Principles on Housing and Property Restitution, and the Peninsula Principles on human rights that must be enforced when people are forcibly displaced because of climate change. The complaint also cites the right to self-determination of all peoples, the Charter of the UN, the International Covenant on Economic, Social and Cultural Rights, the International Covenant on Civil and Political Rights, the Vienna Declaration and Programme of Action, and Article 3 of the Declaration on the Rights of Indigenous Peoples.
In September 2020, ten UN Special Rapporteurs, on cultural rights, environment, food, housing, indigenous peoples, internally displaced persons, poverty, racism, water and sanitation, jointly communicated the case the U.S. government, detailing the allegations and sought clarification on the measures taken by the government, and included a reference annex on international human rights law. The Rapporteurs refer to the applicability of Article 11 of the International Covenant on Economic, Social and Cultural Rights (ICESCR), including right to food, water and housing; Article 12 ICESCR on the right to health; Article 15 ICESCR on cultural rights, and related civil and political rights, including likely Article 27 ICCPR; and the UN Convention on Racial Discrimination (CERD), along with several non-binding human rights instruments, such as the UN Guiding Principles on Internal Displacement, the IASC Framework on Durable Solutions for Internally Displaced Persons, the United Nations Basic Principles and Guidelines on Development-based Evictions and Displacement, and UN Declaration on the Rights of Indigenous Peoples (UNDRIP).  The rapporteurs note that whilst the USA is not bound to the ICESCR, it cannot against ‘the object and purpose’ of this instrument because it signed the treaty.
To date, the government of the USA did not respond to this particular communication.
On November 30, 2022, during the White House Tribal Nations Summit, the Biden administration announced a $115 million commitment to the Voluntary Community-Driven Relocation Program, administered by the Department of the Interior, “to assist Tribal communities severely impacted by climate-related environmental threats.” This commitment will be allocated among “11 severely impacted Tribes to advance relocation efforts and adaptation planning,” in the form of relocation ($75 million) and planning ($40 million) grants. The Bipartisan Infrastructure Law commits $130 for community relocation and $86 million for Tribal climate resilience and adaptation projects. It does not appear that any of the tribes that were party to the U.N. complaint received funding via the commitment announced in November.","U.S. tribes filed human rights complaint with UN, alleging U.S. government has failed to address climate-caused displacement.","https://climatecasechart.com/wp-content/uploads/non-us-case-documents/2020/20200116_USA-162020_complaint-1.pdf, https://climatecasechart.com/wp-content/uploads/non-us-case-documents/2020/20200915_USA-162020_na-1.pdf",https://climatecasechart.com/non-us-case/rights-of-indigenous-people-in-addressing-climate-forced-displacement
"Ioane Teitiota v. The Chief Executive of the Ministry of Business, Innovation and Employment",,[2015] NZSC 107,Denied,"Suits against governments, Human Rights, Climate migration","New Zealand, Supreme Court of New Zealand","New Zealand, Immigration Act 2009","A Kiribati citizen appealed the denial of refugee status in the New Zealand High Court. The appellant argued that the effects of climate change on Kirabati, namely rising ocean levels and environmental degradation, are forcing citizens off the island. The High Court found that the impacts of climate change on Kirabati did not qualify the appellant for refugee status because the applicant was not subjected to persecution required for the 1951 United Nations Convention relating to the Status of Refugees. In addition to finding a lack of serious harm or serious violation of human rights were the appellant to return to Kirabati, the court also expressed concern about expanding the scope of the Refugee Convention and opening the door to millions of people who face hardship due to climate change.",Refugee status sought,https://climatecasechart.com/wp-content/uploads/non-us-case-documents/2015/20150720_2015-NZSC-107_judgment.pdf,https://climatecasechart.com/non-us-case/ioane-teitiota-v-the-chief-executive-of-the-ministry-of-business-innovation-and-employment
A.S. & S.A. & E.N.B v. Presidency of the Republic of Türkiye,2024,,Pending,"Suits against governments, Human Rights, Youth/Children","Turkey, Constitutional Court","International Law, UNFCCC, Paris Agreement, International Law, UN Convention on the Rights of the Child","During COP29, hosted in Azerbaijan, Turkey announced its 2053 Long-Term Climate Strategy. However, this strategy falls short of aligning with the 1.5 °C target of the Paris Agreement. The plan lacks a clear roadmap for phasing out coal and fails to substantiate emission reduction targets with concrete actions, undermining the urgent fight against the climate crisis. Similarly, Turkey’s 2023 nationally determined contribution (NDC), submitted to the United Nations, has been criticized as inadequate.","Whether Türkiye’s climate change policies are in line with Paris Agreement, human rights and the rights of children.",No case documents are available.,https://climatecasechart.com/non-us-case/as-sa-enb-v-presidency-of-the-republic-of-turkiye
Iten ELC Petition No. 007 of 2022 – Legal Advice Centre T/A Kituo cha Sheria & Anor  v. Attorney General and 7 Others.,2022,,Pending,"Suits against governments, Human Rights, Other, Suits against governments, Human Rights, Right to a healthy environment","Kenya, The Environment and Land Court of Iten","Kenya, Climate Change Act 2016","Members of Ilchamus and Tugen communities living on the shores of Lake Baringo in Kenya  together with Kituo cha Sheria (a Kenyan Human Rights Non-Governmental Organization) have  filed a climate change petition being Iten ELC Petition No. 007 of 2022 - Legal Advice  Centre T/A Kituo cha Sheria & Anor v Attorney General and 7 Others before the  Environment and Land court (ELC) in Iten.
The petitioners allege violation of several rights under the Constitution of the Republic of  Kenya 2010. Consequently, they seek to enforce climate change duties of public officials under  the Climate Change Act No. 11 of 2016 Laws of Kenya and other related constitutional rights  under the Constitution of the Republic of Kenya 2010. The Petitioners assert that they are  victims of climate change related flooding which has caused massive displacement and loss of  life and property.
The petitioners contend that the flooding has been caused by hydro-meteorological variables  due to climate change. The ELC in Iten allowed an application by the Petitioners requesting the Chief justice and the President of the Supreme Court of Kenya to empanel a three judge  ELC bench to hear their case on the failure, neglect and or refusal by several government  officials to discharge their obligations under the Climate Change Act 2016.",A climate change petition by the Illchamus and Tugen Communities in Kenya essentially suing the Government for the impacts of climate change flooding in Lake Baringo,No case documents are available.,https://climatecasechart.com/non-us-case/iten-elc-petition-no-007-of-2022-legal-advice-centre-t-a-kituo-cha-sheria-anor-v-attorney-general-and-7-others
ADI 7582 (Indigenous Genocide Law),2023,,Pending,,"Brazil, Federal District, Federal District Federal Court","Brazil, Paris Agreement (enacted by Decree 9073/2017), International Law, ILO Indigenous and Tribal Peoples Convention 169","In December 2023, the Articulation of Indigenous Peoples of Brazil (APIB), the Socialism and Liberty Party, and the Sustainability Network filed a Direct Action of Unconstitutionality (ADI) with a request for a preliminary injunction. The action is seeking for a declaration of unconstitutionality of provisions in Federal Law No. 14,701/2023, which were previously vetoed by the President of the Republic but later overturned by the National Congress.",The violation of fundamental territorial rights of Indigenous peoples and the impacts of the reduced protection of Indigenous territories on climate change.,https://climatecasechart.com/wp-content/uploads/non-us-case-documents/2023/20231228_77928_complaint.pdf,https://climatecasechart.com/non-us-case/adi-7582-indigenous-genocide-law
Residents of Omkoi v. Expert Committee on EIA Consideration and the Office of Natural Resources and Environmental Policy and Planning,2022,Black Case No. Sor. 1/2565,Pending,"Suits against governments, Human Rights, Right to a healthy environment, Suits against governments, GHG emissions reduction and trading, Other, Suits against governments, Environmental assessment and permitting, Other projects, Suits against governments, Protecting biodiveristy and ecosystems","Thailand, Chiang Mai, Administrative Court","Thailand, The Wildlife Preservation and Protection Act B.E. 2535 (1992), Thailand, The Constitution of the Kingdom of Thailand B.E. 2560 (2017), Thailand, The UN Declaration on the Rights of Indigenous Peoples 2007, Thailand, Minerals Act B.E. 2560 (2017)","Kaboedin is an ethnic Karen community situated in a valley amidst an abundance of natural resources, whose history reflects its standing as one of the long-established indigenous highland communities in the Chiang Mai province of Thailand. In 1987, the employees of the 99 Thuwanon Company and brokers visited the Kaboedin community with the mandate to buy the villagers’ land. The villagers reluctantly sold their land under threat of land confiscation without compensation. Later, in 2000, the company applied for a concession certificate No. 1/2543 with the Department of Primary Industries and Mines, Ministry of Industry according to the Minerals Act B.E. 2510 (1967) (now amended to Mineral Act B.E. 2560), for a coal mining operation in Kaboedin village. Along with the application the company was required to provide an environmental impact assessment (EIA). The assessment was conducted in 2010, and the Expert Committee on EIA Consideration in the mining and extracting industry approved the EIA report of the Omkoi coal mining project on August 16, 2011. The approval was later upheld by the Expert Committee on December 29, 2020. But the locals found that the report lacked local participation and contained errors and inconsistencies regarding factual information, including forged signatures of the people.",Whether the approval granted for the Omkoi coal mining project be revoked on the basis of Thailand’s national laws and its international obligations in the context of violation to right to a clean and healthy environment and right to public participation in conducting an EIA?,"https://climatecasechart.com/wp-content/uploads/non-us-case-documents/2022/20220404_Black-Case-No.-Sor.-12565_na-1.pdf, https://climatecasechart.com/wp-content/uploads/non-us-case-documents/2022/20220922_Black-Case-No.-Sor.-12565_order-1.pdf",https://climatecasechart.com/non-us-case/fifty-representatives-of-the-residents-of-omkoi-v-expert-committee-on-eia-consideration-in-the-mining-and-extracting-industry-and-the-office-of-natural-resources-and-environmental-policy-and-planning
Pirá Paraná Indigenous Council and Association of Indigenous Traditional Authorities of river Pirá Paraná “ACAIPI” v. Ministry of Environment and Sustainable Development and others,2022,T-9.312.858 (also 11001 3109 026 2022 00217 02),Pending,"Suits against governments, Human Rights, Right to a healthy environment","Colombia, Constitutional Court","Colombia, Law 1753 of 2015, Colombia, Resolution 1447 of 2018, Colombia, Constitution","On July 15, 2022, the Pirá Paraná Indigenous Council and the Association of Indigenous Traditional Authorities of river Pirá Paraná “ACAIPI” filed a tutela arguing the violation of their fundamental and human rights to self-determination, cultural integrity, autonomous governing and territory. Defendants in this case are the private companies that are implementing REDD+ projects in their territory and the environmental authorities in charge of authorizing and monitoring the projects.","Whether defendants violated the plaintiffs’ human rights to self-determination, cultural integrity, autonomous governing and territory by approving and implementing the REDD+ projects in their territories.","https://climatecasechart.com/wp-content/uploads/non-us-case-documents/2022/20220715_T-9.312.858-also-11001-3109-026-2022-00217-02_petition-1.pdf, https://climatecasechart.com/wp-content/uploads/non-us-case-documents/2022/20220926_T-9.312.858-also-11001-3109-026-2022-00217-02_ruling-1.pdf, https://climatecasechart.com/wp-content/uploads/non-us-case-documents/2022/20221021_T-9.312.858-also-11001-3109-026-2022-00217-02_judgment-1.pdf, https://climatecasechart.com/wp-content/uploads/non-us-case-documents/2024/20240625_T-9.312.858-also-11001-3109-026-2022-00217-02_judgment.pdf",https://climatecasechart.com/non-us-case/1pira-parana-indigenous-council-and-association-of-indigenous-traditional-authorities-of-river-pira-parana-acaipi-v-ministry-of-environment-and-sustainable-development-and-others
Rio Doce River Basin v. Federal Government and State of Minas Gerais (Disaster of Mariana Dam and State Disaster Prevention Plan),2017,,Decided,"Suits against governments, Human Rights, Other","Brazil, Minas Gerais, Minas Gerais Federal Court","UN Convention on Biological Diversity, Brazil, National Civil Defence System Law (Federal Law 12.340/2010), Brazil, National Civil Protection and Defence Policy (Law 12.608/2012), Brazil, ILO Convention 169 (enacted by Decree 5051/2004, Brazil, National Policy on Climate Change – PNMC (Federal Law 12","In November 2017, the Rio Doce River Basin, represented by the Pachamama Association, filed a lawsuit against the Federal Government and the state of Minas Gerais as a result of the collapse of the Samarco mining dam in the municipality of Mariana/MG. It seeks to recognize the Rio Doce River Basin as a subject of rights and hold the Federal Government and the State of Minas Gerais responsible for omissions in disaster prevention measures. The disaster contaminated the Rio Doce with 62 million cubic meters of iron ore sludge, causing damage to its ecosystem and its riverside populations. The plaintiff argues that the National Climate Change Policy (PNMC) and the National Civil Protection and Defense Policy (Law 12.608/2012) were not complied with, which actively contributed to the socio-environmental disaster. It claims that the PNMC obliges the state to make economic and social development compatible with the protection of the climate system, and that the National Plan for Adaptation to Climate Change (PNA) pointed out flaws in the implementation of the PNMC, especially with regard to the failure to establish a national register of municipalities with areas susceptible to disasters and to draw up a State Civil Protection and Defense Plan. These would be important instruments for guaranteeing the protection of river basins and preventing future disasters. Thus, the state's failure to fulfill its obligations to prevent disasters under the Law of the Sea, Climate Law and Disaster Law must be remedied. The case seeks that the Rio Doce River Basin be recognized as a subject of rights; that all people be granted broad legal standing to defend the Rio Doce River Basin's right to healthy existence; that the Federal Union and the state of Minas Gerais be ordered to set up a national register of municipalities with areas susceptible to disasters and that a Disaster Prevention Plan be drawn up for Minas Gerais, with the participation of representatives from academic institutions and riverside peoples.",Whether the Rio Doce River Basin can be recognized as a subject of rights and omissions in disaster prevention measures.,No case documents are available.,https://climatecasechart.com/non-us-case/rio-doce-river-basin-vs-federal-government-and-state-of-minas-gerais-disaster-of-mariana-dam-and-state-disaster-prevention-plan
Opinion of the National Human Rights Commission on the Constitutional Complaints on Constitutionality of Carbon Neutrality Act,2023,,Decided,"Suits against governments, Human Rights, Right to a healthy environment","South Korea, National Human Right Commission","South Korea, Framework Act on Carbon Neutrality and Green Growth for Coping with Climate Crisis, South Korea, Constitution","In South Korea, four constitutional complaints have been filed challenging the constitutionality of the Framework Act on Carbon Neutrality and Green Growth for Coping with Climate Crisis (“Carbon Neutrality Act”). These complaints claimed that the Nationally Determined Contributions (“NDCs”) set by Article 8(1) of the Carbon Neutrality Act and Article 3(1) of its Enforcement Decree is insufficient to achieve the Paris Agreement climate goals and therefore fails to provide necessary protection of the plaintiffs’ constitutional rights. The National Human Rights Commission (“NHRC”), the independent body of the Korean Government on human rights matters, in consideration of the significance of these cases, decided to submit an opinion to the Constitutional Court on the human rights impact of climate change and on the issue of unconstitutionality of the disputed clauses.","Whether the Article 8(1) of the Carbon Neutrality Act and the Article 3(1) of its Enforcement Decree, which set the Nationally Determined Contributions, violates the state’s obligation to protect fundamental rights of the plaintiffs, the principle of non-blanket-delegation, principle of parliamentary reservation, and principle of equality.","https://climatecasechart.com/wp-content/uploads/non-us-case-documents/2023/20230823_19961_opinion.pdf, https://climatecasechart.com/wp-content/uploads/non-us-case-documents/2023/20230823_19961_opinion-2.pdf",https://climatecasechart.com/non-us-case/opinion-of-the-national-human-rights-commission-on-the-constitutional-complaints-on-constitutionality-of-carbon-neutrality-act
ClientEarth v Poland (on behalf of P.R.),2021,,Pending,"Suits against governments, Human Rights, Other, Suits against governments, GHG emissions reduction and trading, Other","Poland, District Court","Poland, Civil Code, International Law, European Convention on Human Rights","ClientEarth, on behalf of a private citizen, brought an action against the Polish government alleging human rights violations for their failure to protect the citizen from the worsening effects of climate change. The case names the State Treasury as the defendant, represented by Minister for Climate and Environment, Minister for State Assets, Minister for Development, Labour and Technology, Minister for Infrastructure, Minister for Agriculture and Rural Development, and the Minister for Funds and Regional Policy. The plaintiff asks the court to determine the defendant's liability resulting from the public authorities’ allowing the emission of greenhouse gases (GHG) from the territory of Poland in excess of the ‘fair share.’ The plaintiff alleges this resulted in violations of the right to enjoy the value of the natural environment, including the right to live in stable and safe climatic conditions, health, respect for the place of residence, the right to privacy and respect for family life.",Whether the Polish government’s failure to protect plaintiff from the worsening effects of climate change violates personal and human rights,No case documents are available.,https://climatecasechart.com/non-us-case/clientearth-v-poland-on-behalf-of-pr
